gender,age,customer_id,became_member_on,income,became_member_year,became_member_month,membership_duration,age_categories,income_binned
1.0,69.0,9261954a4ea54ef2ae8b35f21c976833,2017-04-07,64000.0,2017,4,475 days 00:00:00.000000000,60-69,60k-69k
0.0,41.0,3144307f20fa4971ad796f6839058e18,2013-11-24,98000.0,2013,11,1705 days 00:00:00.000000000,40-49,90k-99k
0.0,64.0,bd70a3196c6c46ffa4738581c64e29d5,2016-09-16,34000.0,2016,9,678 days 00:00:00.000000000,60-69,20k-39k
0.0,66.0,a551a070a9484cd69ca431f79b98f056,2015-10-22,77000.0,2015,10,1008 days 00:00:00.000000000,60-69,70k-79k
0.0,65.0,02b5aa5725f94bcb94ca58208015b7bc,2016-10-28,46000.0,2016,10,636 days 00:00:00.000000000,60-69,40k-49k
0.0,72.0,dba9c559e33745ee9e014eed0949bd56,2018-06-17,74000.0,2018,6,39 days 00:00:00.000000000,70-79,70k-79k
1.0,58.0,1af14c6190374b5090361b4dcc6384ca,2017-12-11,77000.0,2017,12,227 days 00:00:00.000000000,50-59,70k-79k
1.0,59.0,7d2f4592e232437d92e875ba21c03bc4,2016-12-05,98000.0,2016,12,598 days 00:00:00.000000000,50-59,90k-99k
0.0,64.0,cf7cd076d6484830b15e97bf82eafa2d,2017-03-09,84000.0,2017,3,504 days 00:00:00.000000000,60-69,80k-89k
0.0,51.0,8e62dbff5dac441391ee3a5564270085,2018-03-14,42000.0,2018,3,134 days 00:00:00.000000000,50-59,40k-49k
0.0,25.0,53037c5ec1e5495d87242be14ed88ca3,2018-02-20,30000.0,2018,2,156 days 00:00:00.000000000,20-29,20k-39k
1.0,75.0,bf836d9e0ff34ac9a38230fe0f5e189f,2017-12-27,89000.0,2017,12,211 days 00:00:00.000000000,70-79,80k-89k
1.0,78.0,5f945410e9c9402f9438e94d3743c25c,2015-11-22,80000.0,2015,11,977 days 00:00:00.000000000,70-79,70k-79k
0.0,89.0,4b4be4fd3baf4e8b834fccd38ca81fbd,2015-09-22,57000.0,2015,9,1038 days 00:00:00.000000000,80+,50k-59k
1.0,80.0,131acac3f21b430bb6c0df9fa77b4b08,2017-10-10,74000.0,2017,10,289 days 00:00:00.000000000,70-79,70k-79k
0.0,63.0,9de31fee7f30464393538af0873513a7,2016-03-02,78000.0,2016,3,876 days 00:00:00.000000000,60-69,70k-79k
0.0,43.0,a3cbf6d9d9f541b6b3c1e318ba227b87,2016-06-30,39000.0,2016,6,756 days 00:00:00.000000000,40-49,20k-39k
1.0,49.0,154dfaa196014a438640028a7e4101d4,2018-01-18,54000.0,2018,1,189 days 00:00:00.000000000,40-49,50k-59k
1.0,60.0,51db724d68504ec18a007f9c8daee285,2018-07-22,92000.0,2018,7,4 days 00:00:00.000000000,50-59,90k-99k
1.0,54.0,8c9500af93b24a80bf3296c9514ae5ce,2015-08-31,99000.0,2015,8,1060 days 00:00:00.000000000,50-59,90k-99k
1.0,46.0,92fbbcb6323f43b087bb5e9ae6ee1eca,2017-09-23,33000.0,2017,9,306 days 00:00:00.000000000,40-49,20k-39k
1.0,74.0,da9e3b4b8c8a42a290186283a02b950d,2018-05-23,35000.0,2018,5,64 days 00:00:00.000000000,70-79,20k-39k
0.0,37.0,8e61c1ebbd2e48afa8588515534446b3,2017-10-30,45000.0,2017,10,269 days 00:00:00.000000000,30-39,40k-49k
0.0,80.0,164eb906d6254ccf9e7a1a9c76dcda23,2018-07-14,48000.0,2018,7,12 days 00:00:00.000000000,70-79,40k-49k
1.0,69.0,b13e68942b4a47f6b0aa518eb69adb47,2016-01-03,62000.0,2016,1,935 days 00:00:00.000000000,60-69,60k-69k
0.0,19.0,48e4a6aa9b3246f0b59d9ae7bc91c707,2018-01-01,37000.0,2018,1,206 days 00:00:00.000000000,10-19,20k-39k
0.0,39.0,5ea3a25585c1450f951021fffe2e4237,2015-09-02,91000.0,2015,9,1058 days 00:00:00.000000000,30-39,90k-99k
0.0,53.0,1f47e62e6e224220b1e15b79c621f54b,2015-09-19,55000.0,2015,9,1041 days 00:00:00.000000000,50-59,50k-59k
1.0,45.0,51a798763c81413ca71c4f1f0530a61c,2018-05-23,75000.0,2018,5,64 days 00:00:00.000000000,40-49,70k-79k
0.0,40.0,93a7bc82e2714a83b8290b4051195cfc,2018-01-04,35000.0,2018,1,203 days 00:00:00.000000000,30-39,20k-39k
0.0,45.0,00ee69db83964d6da32f8109b32a1ce7,2018-01-14,52000.0,2018,1,193 days 00:00:00.000000000,40-49,50k-59k
1.0,58.0,c0bbc13872474c63a83e8b503bb88f72,2015-09-06,85000.0,2015,9,1054 days 00:00:00.000000000,50-59,80k-89k
1.0,50.0,819cb059e86f4a8a92beca0fd172d36c,2015-10-07,95000.0,2015,10,1023 days 00:00:00.000000000,40-49,90k-99k
1.0,79.0,50de807eb2234a74a5daf0f7daef6fac,2018-03-10,76000.0,2018,3,138 days 00:00:00.000000000,70-79,70k-79k
1.0,64.0,4dfdf796b60e475fbfd690d1bc1e938f,2016-12-07,106000.0,2016,12,596 days 00:00:00.000000000,60-69,100k-109k
0.0,42.0,086948f6255845fca809c982f452e311,2018-04-23,54000.0,2018,4,94 days 00:00:00.000000000,40-49,50k-59k
1.0,46.0,4255371be3b243fd842bc88be8d80ff0,2016-06-19,58000.0,2016,6,767 days 00:00:00.000000000,40-49,50k-59k
0.0,76.0,d52343d699514a84be29aa801602440f,2017-12-20,64000.0,2017,12,218 days 00:00:00.000000000,70-79,60k-69k
1.0,83.0,5e4c04da5ccb48beab8b5644c14dabb2,2015-09-22,115000.0,2015,9,1038 days 00:00:00.000000000,80+,110k-120k
0.0,67.0,a20a5afb5baa4f6aad21c997d876756c,2015-09-19,88000.0,2015,9,1041 days 00:00:00.000000000,60-69,80k-89k
1.0,47.0,8a5a1b0ec1114a56be3551e5783130ea,2018-03-21,34000.0,2018,3,127 days 00:00:00.000000000,40-49,20k-39k
1.0,64.0,61b362601d934a5998c6d40737f5a62e,2017-02-09,72000.0,2017,2,532 days 00:00:00.000000000,60-69,70k-79k
0.0,64.0,4409c9f2144b4599b4a8cffba0dc903f,2018-06-13,76000.0,2018,6,43 days 00:00:00.000000000,60-69,70k-79k
0.0,51.0,2f9beaaecbd641ff9da53e045b591d33,2017-12-27,104000.0,2017,12,211 days 00:00:00.000000000,50-59,100k-109k
1.0,20.0,7ed2f2883b4245beaf0d19d9af29aa01,2017-11-13,49000.0,2017,11,255 days 00:00:00.000000000,10-19,40k-49k
1.0,21.0,f57a566c23ad4a1fbc4d566101de91e6,2018-02-24,50000.0,2018,2,152 days 00:00:00.000000000,20-29,40k-49k
0.0,47.0,42047da7b4444c408754ec94d113ee5f,2017-09-28,46000.0,2017,9,301 days 00:00:00.000000000,40-49,40k-49k
0.0,53.0,3c0eb58dc0d7443fa97c4cdc2996728a,2018-03-13,98000.0,2018,3,135 days 00:00:00.000000000,50-59,90k-99k
1.0,19.0,cc78f8a770c64097a5f2cc4676a8e290,2018-05-25,65000.0,2018,5,62 days 00:00:00.000000000,10-19,60k-69k
1.0,58.0,4526ede6c97943c7ba22e20da6c88777,2018-06-04,58000.0,2018,6,52 days 00:00:00.000000000,50-59,50k-59k
1.0,51.0,4e7faafbade946d1a77833a96461b8c7,2016-09-13,82000.0,2016,9,681 days 00:00:00.000000000,50-59,80k-89k
0.0,79.0,ef5eef96bdae4be1af0e10ea52295ece,2016-08-27,105000.0,2016,8,698 days 00:00:00.000000000,70-79,100k-109k
1.0,57.0,04f1f44632cd409cace939fa62b5fc7a,2016-08-26,73000.0,2016,8,699 days 00:00:00.000000000,50-59,70k-79k
0.0,39.0,5928432f5baa4459b9c7e9a1dff46377,2018-05-18,59000.0,2018,5,69 days 00:00:00.000000000,30-39,50k-59k
0.0,20.0,b979241d6ae446359826f240c0485856,2017-10-20,72000.0,2017,10,279 days 00:00:00.000000000,10-19,70k-79k
0.0,29.0,157034648e3b422f8f7af11778bacb69,2017-09-20,38000.0,2017,9,309 days 00:00:00.000000000,20-29,20k-39k
0.0,42.0,7db3bb908e13482498a69df15cf012b5,2017-12-14,36000.0,2017,12,224 days 00:00:00.000000000,40-49,20k-39k
0.0,77.0,5be42bf19dd44c9cbb68ef25c1fce9a5,2017-03-24,92000.0,2017,3,489 days 00:00:00.000000000,70-79,90k-99k
0.0,51.0,0e1c6bc99dc34d8d82d7a0048de8501e,2018-06-06,38000.0,2018,6,50 days 00:00:00.000000000,50-59,20k-39k
0.0,32.0,45411f95eb0c44a7813d1533a2ed5722,2018-05-20,34000.0,2018,5,67 days 00:00:00.000000000,30-39,20k-39k
1.0,43.0,0fc637442b954432b13c360af61d4256,2015-08-03,57000.0,2015,8,1088 days 00:00:00.000000000,40-49,50k-59k
1.0,46.0,a4d1b75470fe4c4ea250788d4683d486,2017-06-21,43000.0,2017,6,400 days 00:00:00.000000000,40-49,40k-49k
0.0,49.0,79e1f110dd9243a2862acd4221689373,2015-10-21,74000.0,2015,10,1009 days 00:00:00.000000000,40-49,70k-79k
0.0,72.0,83329bdf308e466482cbeeebcd4979dc,2017-11-14,52000.0,2017,11,254 days 00:00:00.000000000,70-79,50k-59k
0.0,60.0,cdd7e7d676644a08bf5647f6a500f257,2017-09-12,77000.0,2017,9,317 days 00:00:00.000000000,50-59,70k-79k
0.0,74.0,2329b14ec2ea4f979f82e66b057b16d6,2016-05-10,101000.0,2016,5,807 days 00:00:00.000000000,70-79,100k-109k
0.0,37.0,0a08679f042649e6b771d3fd7f6d69e7,2015-08-09,53000.0,2015,8,1082 days 00:00:00.000000000,30-39,50k-59k
0.0,36.0,48ac29f822344b00b182704aacf1e773,2015-04-24,46000.0,2015,4,1189 days 00:00:00.000000000,30-39,40k-49k
0.0,32.0,2c1887da9b9147d79f4dc52942a11b73,2018-05-18,61000.0,2018,5,69 days 00:00:00.000000000,30-39,60k-69k
0.0,41.0,7fba4434434a4872b4b98d3639a75de3,2016-11-11,75000.0,2016,11,622 days 00:00:00.000000000,40-49,70k-79k
0.0,66.0,444de670c39b46c0a0a878d4788d499d,2017-10-03,38000.0,2017,10,296 days 00:00:00.000000000,60-69,20k-39k
1.0,50.0,5790832a6dd84f66a44c550fa1a98127,2017-07-28,69000.0,2017,7,363 days 00:00:00.000000000,40-49,60k-69k
1.0,51.0,6690f94587ec4b50abda164a6dc6d99a,2016-04-02,73000.0,2016,4,845 days 00:00:00.000000000,50-59,70k-79k
1.0,70.0,fbd1183408f74c7c9900a2fd342fc8a6,2016-06-24,108000.0,2016,6,762 days 00:00:00.000000000,60-69,100k-109k
0.0,32.0,35faf6c136ac4eff95cb298191d4dcbe,2015-10-26,69000.0,2015,10,1004 days 00:00:00.000000000,30-39,60k-69k
0.0,55.0,9358591b77e3479db0d13a9966919ded,2017-06-30,39000.0,2017,6,391 days 00:00:00.000000000,50-59,20k-39k
0.0,76.0,603d8e96f2be422480ef3b29d899d94f,2016-04-05,76000.0,2016,4,842 days 00:00:00.000000000,70-79,70k-79k
0.0,23.0,a206d7f1c7124bd0b16dd13e7932592e,2015-10-04,32000.0,2015,10,1026 days 00:00:00.000000000,20-29,20k-39k
1.0,71.0,46b029d501fa4cffb6180e62a3f3129c,2017-08-10,96000.0,2017,8,350 days 00:00:00.000000000,70-79,90k-99k
1.0,63.0,ef3fdae7ff3c4b5f974ec6e76d9db036,2017-03-03,80000.0,2017,3,510 days 00:00:00.000000000,60-69,70k-79k
0.0,44.0,e613f9cf157549b7ba1a389045eb8557,2018-04-23,47000.0,2018,4,94 days 00:00:00.000000000,40-49,40k-49k
1.0,24.0,b3ac2aef8c8a433bb26091bdc7607f47,2017-12-17,60000.0,2017,12,221 days 00:00:00.000000000,20-29,50k-59k
0.0,72.0,f13fe67a7ce64cfbb0e8a747000265c7,2016-09-13,52000.0,2016,9,681 days 00:00:00.000000000,70-79,50k-59k
1.0,59.0,750899eaedae4f2c99a6cc0e54412875,2018-04-01,97000.0,2018,4,116 days 00:00:00.000000000,50-59,90k-99k
0.0,58.0,2c0ded0b5165485b9b529271b155c9a6,2018-03-24,54000.0,2018,3,124 days 00:00:00.000000000,50-59,50k-59k
0.0,34.0,8fbc24ca2c8a4f16873fbdfe6b29f5e9,2016-09-29,57000.0,2016,9,665 days 00:00:00.000000000,30-39,50k-59k
0.0,57.0,6985f8323a844af198c08899683ee172,2018-04-28,49000.0,2018,4,89 days 00:00:00.000000000,50-59,40k-49k
1.0,61.0,6fae0fe809b34a45bd87deb5e317adec,2018-05-26,77000.0,2018,5,61 days 00:00:00.000000000,60-69,70k-79k
0.0,44.0,ba82e615c0bb412da2b5ed5d46148b09,2016-08-02,71000.0,2016,8,723 days 00:00:00.000000000,40-49,70k-79k
1.0,61.0,dd6f3d78ed6d41ccb3516a4ccacadf23,2016-11-26,78000.0,2016,11,607 days 00:00:00.000000000,60-69,70k-79k
0.0,67.0,c738ad104ecb455bb035e4ae9ecfd8f4,2018-01-13,39000.0,2018,1,194 days 00:00:00.000000000,60-69,20k-39k
0.0,22.0,fcd42da6a4864c8e90455aff1f6c2f87,2018-04-21,33000.0,2018,4,96 days 00:00:00.000000000,20-29,20k-39k
1.0,45.0,417528c290084ab0aaf37a3f8b164212,2015-04-21,61000.0,2015,4,1192 days 00:00:00.000000000,40-49,60k-69k
0.0,50.0,25a6a2df56ba4a4a9ad898dbf083c6b5,2017-09-28,52000.0,2017,9,301 days 00:00:00.000000000,40-49,50k-59k
1.0,94.0,97412a543c2c4ff9948a92cfd90688f8,2016-12-29,86000.0,2016,12,574 days 00:00:00.000000000,80+,80k-89k
0.0,40.0,16139902096142f4ac67725cd01eabfe,2015-01-06,44000.0,2015,1,1297 days 00:00:00.000000000,30-39,40k-49k
0.0,64.0,459f7ae5e84e40abbd083dca7919e152,2017-10-27,90000.0,2017,10,272 days 00:00:00.000000000,60-69,80k-89k
0.0,55.0,fb8ae29d5f8a46b081792000b3c833de,2014-09-23,36000.0,2014,9,1402 days 00:00:00.000000000,50-59,20k-39k
0.0,37.0,0e845251823e427c90265e3ca04f1e2f,2016-05-31,75000.0,2016,5,786 days 00:00:00.000000000,30-39,70k-79k
0.0,30.0,c277f3283f5a445e9eef688cf5f69289,2018-03-01,65000.0,2018,3,147 days 00:00:00.000000000,20-29,60k-69k
1.0,50.0,4f3a81d69e5a4c6eb15f4a2fe2e628b1,2018-03-08,114000.0,2018,3,140 days 00:00:00.000000000,40-49,110k-120k
0.0,50.0,3f28f2a9c1bc40c6bf4e110fdfb05fcd,2017-10-11,51000.0,2017,10,288 days 00:00:00.000000000,40-49,50k-59k
1.0,61.0,39200c5f788949ea9293c4bdbfd89767,2016-01-31,91000.0,2016,1,907 days 00:00:00.000000000,60-69,90k-99k
1.0,40.0,3ebc5de1f681499e894fd5e388a2b987,2016-09-20,75000.0,2016,9,674 days 00:00:00.000000000,30-39,70k-79k
1.0,52.0,d8b40c3b107444339a1130458d34a93f,2017-10-03,46000.0,2017,10,296 days 00:00:00.000000000,50-59,40k-49k
0.0,73.0,8a2190fd8657481f8f5e0a10cbe29930,2017-01-20,60000.0,2017,1,552 days 00:00:00.000000000,70-79,50k-59k
0.0,54.0,4a7fd076914f4107ba019e37ab1c1902,2018-04-20,52000.0,2018,4,97 days 00:00:00.000000000,50-59,50k-59k
0.0,61.0,0c1f4e74e76849b08588f8b5cd3aade7,2016-08-10,71000.0,2016,8,715 days 00:00:00.000000000,60-69,70k-79k
0.0,90.0,ccfc5113eb5045639709024000f346ab,2017-07-27,72000.0,2017,7,364 days 00:00:00.000000000,80+,70k-79k
1.0,66.0,fc2cf70b22fe494d9c7be20329b9754e,2017-04-05,105000.0,2017,4,477 days 00:00:00.000000000,60-69,100k-109k
1.0,66.0,ad84e9ec3c33444c859e0295773bc05f,2017-10-02,55000.0,2017,10,297 days 00:00:00.000000000,60-69,50k-59k
0.0,77.0,7308c738e39b4e4e9b6beec61ef4cf3c,2016-12-20,72000.0,2016,12,583 days 00:00:00.000000000,70-79,70k-79k
0.0,34.0,42f0d273d2914b0192bd37a37888df36,2017-02-05,48000.0,2017,2,536 days 00:00:00.000000000,30-39,40k-49k
0.0,52.0,f1d1cc9a1dec48ceb5b1afceb6fc3ce3,2018-02-25,80000.0,2018,2,151 days 00:00:00.000000000,50-59,70k-79k
0.0,36.0,3bc615dbfcdd40039113a5f9824c892f,2017-07-30,46000.0,2017,7,361 days 00:00:00.000000000,30-39,40k-49k
0.0,52.0,28681c16026943e68f26feaccab0907f,2017-05-13,72000.0,2017,5,439 days 00:00:00.000000000,50-59,70k-79k
0.0,56.0,970841fd5c234c6c84a2d7126edc1dfb,2017-09-04,38000.0,2017,9,325 days 00:00:00.000000000,50-59,20k-39k
0.0,22.0,a241dbaddac140bda63db7ee23e2b042,2018-02-05,30000.0,2018,2,171 days 00:00:00.000000000,20-29,20k-39k
0.0,61.0,94206fc6b89b4ae8b39d2cc9d870ef4d,2016-10-19,114000.0,2016,10,645 days 00:00:00.000000000,60-69,110k-120k
1.0,74.0,d5dc6ef114ba4aa69b091e6131a99f9b,2017-11-21,85000.0,2017,11,247 days 00:00:00.000000000,70-79,80k-89k
1.0,59.0,1cef17e117c642948c32374abe506067,2018-07-16,87000.0,2018,7,10 days 00:00:00.000000000,50-59,80k-89k
0.0,80.0,18be5f6fa8cb4a2eb06c64a66b616469,2014-11-14,76000.0,2014,11,1350 days 00:00:00.000000000,70-79,70k-79k
0.0,47.0,7eac0ad97cc04bb2b23dc6139fe12821,2014-01-21,51000.0,2014,1,1647 days 00:00:00.000000000,40-49,50k-59k
0.0,43.0,0e7599f5c84247ea82c1495180158042,2016-04-20,80000.0,2016,4,827 days 00:00:00.000000000,40-49,70k-79k
0.0,51.0,284650de773c461da7dd5c547e5ac590,2016-04-30,73000.0,2016,4,817 days 00:00:00.000000000,50-59,70k-79k
1.0,67.0,e50f7ca791084b79ad72c0fda0ae91e3,2016-04-24,60000.0,2016,4,823 days 00:00:00.000000000,60-69,50k-59k
0.0,66.0,97c0d21869cf456089910a992fe39e77,2017-06-07,71000.0,2017,6,414 days 00:00:00.000000000,60-69,70k-79k
0.0,69.0,f9a7e07a2ff640d8a0838cb5c325554c,2013-08-15,66000.0,2013,8,1806 days 00:00:00.000000000,60-69,60k-69k
1.0,46.0,7afdac3fe5994698bad7cde3e7cf19aa,2017-09-24,66000.0,2017,9,305 days 00:00:00.000000000,40-49,60k-69k
0.0,28.0,28b76b8d5fca4472843858b69a9ad5f3,2018-03-01,44000.0,2018,3,147 days 00:00:00.000000000,20-29,40k-49k
1.0,80.0,03b326a99f5345df8b4d21ed26bdb0da,2016-04-03,85000.0,2016,4,844 days 00:00:00.000000000,70-79,80k-89k
1.0,62.0,96aaa85b87414b19bd5817b3948fd2b6,2018-03-09,41000.0,2018,3,139 days 00:00:00.000000000,60-69,40k-49k
0.0,69.0,2be082235f73404caabf535d3f44a1a3,2018-02-17,75000.0,2018,2,159 days 00:00:00.000000000,60-69,70k-79k
1.0,49.0,a25f404d0497412cb77069146257ed32,2017-03-26,36000.0,2017,3,487 days 00:00:00.000000000,40-49,20k-39k
0.0,48.0,867ff25c35e148c5b159368354b846bd,2018-01-02,64000.0,2018,1,205 days 00:00:00.000000000,40-49,60k-69k
1.0,24.0,14b0f8a0f7024e9094869bccc14150f4,2014-04-26,43000.0,2014,4,1552 days 00:00:00.000000000,20-29,40k-49k
0.0,48.0,5565f2c4d97543038e81496ae63255ed,2018-06-25,45000.0,2018,6,31 days 00:00:00.000000000,40-49,40k-49k
0.0,56.0,0a7c7af5e814481b8e4a4a3b6e2f8697,2016-07-09,107000.0,2016,7,747 days 00:00:00.000000000,50-59,100k-109k
1.0,58.0,54b2518cb4684008a29d18137369eeb5,2014-04-28,73000.0,2014,4,1550 days 00:00:00.000000000,50-59,70k-79k
0.0,74.0,f0635b2bd3b9458b9fb99f667d2d195d,2016-01-02,78000.0,2016,1,936 days 00:00:00.000000000,70-79,70k-79k
1.0,60.0,0990624579434298afa4aa83a1202e72,2018-04-23,81000.0,2018,4,94 days 00:00:00.000000000,50-59,80k-89k
0.0,60.0,6a6412f9489146c5ac95a6a96ad40381,2017-10-31,75000.0,2017,10,268 days 00:00:00.000000000,50-59,70k-79k
0.0,43.0,6d3dc459d8fb4b1fac243b858b5f3653,2013-08-07,86000.0,2013,8,1814 days 00:00:00.000000000,40-49,80k-89k
0.0,48.0,aaefb780b5a4410cb9f467f2bad725f3,2017-11-10,71000.0,2017,11,258 days 00:00:00.000000000,40-49,70k-79k
1.0,53.0,fde8866d3eaa4521ab01de58b2e2adae,2016-08-28,92000.0,2016,8,697 days 00:00:00.000000000,50-59,90k-99k
1.0,77.0,7668305685624445b135d38c43344985,2017-08-04,75000.0,2017,8,356 days 00:00:00.000000000,70-79,70k-79k
0.0,30.0,17fc3f18cb5e4b1cbebe921a69c95c05,2017-10-15,31000.0,2017,10,284 days 00:00:00.000000000,20-29,20k-39k
0.0,83.0,8f0e2df6cc8c4bc2926ca426820789e1,2018-02-22,49000.0,2018,2,154 days 00:00:00.000000000,80+,40k-49k
1.0,56.0,9d029c11f8b349cb97f41b794adb8158,2017-12-02,49000.0,2017,12,236 days 00:00:00.000000000,50-59,40k-49k
0.0,83.0,98d7c07f21064a5bad8c1ac3262939ca,2016-05-03,112000.0,2016,5,814 days 00:00:00.000000000,80+,110k-120k
0.0,52.0,d295db8280754fd1ab7b43034eebb43f,2017-10-26,41000.0,2017,10,273 days 00:00:00.000000000,50-59,40k-49k
0.0,23.0,540c7c9167ee422d9c9e8291dc62bd37,2017-05-29,37000.0,2017,5,423 days 00:00:00.000000000,20-29,20k-39k
1.0,70.0,89c8755ad5ec49daa18dc0a680532341,2017-09-28,73000.0,2017,9,301 days 00:00:00.000000000,60-69,70k-79k
1.0,33.0,7a9cb68e36734c11832570a3f4b3c316,2018-06-17,59000.0,2018,6,39 days 00:00:00.000000000,30-39,50k-59k
0.0,23.0,da5b9a0ab0424d51a502f9423dc75c81,2018-07-22,32000.0,2018,7,4 days 00:00:00.000000000,20-29,20k-39k
0.0,26.0,f7cefd157f474dfba8d1d9e2e5f1dd5b,2018-04-22,55000.0,2018,4,95 days 00:00:00.000000000,20-29,50k-59k
0.0,46.0,ec224f52c0424af4853e1e62f6fa1e4a,2018-07-09,33000.0,2018,7,17 days 00:00:00.000000000,40-49,20k-39k
0.0,61.0,313fac53644243e49cb3153e34176463,2017-09-05,97000.0,2017,9,324 days 00:00:00.000000000,60-69,90k-99k
1.0,52.0,1722b68468334f8fa8ab22180b63d577,2016-12-27,65000.0,2016,12,576 days 00:00:00.000000000,50-59,60k-69k
0.0,68.0,f0f5734f7a3e48dfb8053156818062be,2016-01-29,80000.0,2016,1,909 days 00:00:00.000000000,60-69,70k-79k
0.0,56.0,77988077b7d14c7c94981ca77929756c,2017-06-10,73000.0,2017,6,411 days 00:00:00.000000000,50-59,70k-79k
0.0,73.0,adf9a0caa4494437bee5b2700b79207a,2017-10-03,55000.0,2017,10,296 days 00:00:00.000000000,70-79,50k-59k
0.0,91.0,56739325813347bbbb0d0ad96bc03de3,2018-02-12,64000.0,2018,2,164 days 00:00:00.000000000,80+,60k-69k
0.0,40.0,1d8065fbc9e848f280796c837ed76f81,2018-07-02,71000.0,2018,7,24 days 00:00:00.000000000,30-39,70k-79k
0.0,61.0,018a49ffb8cf4812903e7c1f56fbb0b0,2016-12-02,34000.0,2016,12,601 days 00:00:00.000000000,60-69,20k-39k
0.0,36.0,1df8639582174541b6585b2d07715157,2018-06-05,53000.0,2018,6,51 days 00:00:00.000000000,30-39,50k-59k
0.0,56.0,2bb0e9f57c184c7591db7f92b3b734e1,2015-11-08,97000.0,2015,11,991 days 00:00:00.000000000,50-59,90k-99k
1.0,58.0,bc732350a9684a669cc72bea24c48e4c,2015-10-31,81000.0,2015,10,999 days 00:00:00.000000000,50-59,80k-89k
0.0,23.0,fe0b0b1b7fd34f84a17d1352f19a57f5,2018-06-11,35000.0,2018,6,45 days 00:00:00.000000000,20-29,20k-39k
1.0,66.0,f241ec0c4002407ba202d8d90e8130ba,2017-02-15,94000.0,2017,2,526 days 00:00:00.000000000,60-69,90k-99k
0.0,44.0,6139c5f6837844ea81a3fa72fdd7152f,2017-04-17,67000.0,2017,4,465 days 00:00:00.000000000,40-49,60k-69k
1.0,74.0,a3e60b93d1e74705aca726d383f090a8,2015-09-17,91000.0,2015,9,1043 days 00:00:00.000000000,70-79,90k-99k
0.0,43.0,0a3e6bcfc66445babbaeee2ce9a9fd85,2014-03-23,94000.0,2014,3,1586 days 00:00:00.000000000,40-49,90k-99k
1.0,82.0,7532ccd6e2ff4a8c9b9c06eac9fcb8a5,2017-09-09,65000.0,2017,9,320 days 00:00:00.000000000,80+,60k-69k
0.0,50.0,ffaecba5bbb14cffb04c2490d18eee7e,2017-08-30,86000.0,2017,8,330 days 00:00:00.000000000,40-49,80k-89k
0.0,57.0,09916e16312345b6a9bed4b77e0211c3,2017-05-26,57000.0,2017,5,426 days 00:00:00.000000000,50-59,50k-59k
1.0,70.0,ef8ac744e256441588fba9417a997376,2015-04-13,46000.0,2015,4,1200 days 00:00:00.000000000,60-69,40k-49k
1.0,76.0,63d46fdaecaa442cadb7d21e2b920386,2018-04-03,71000.0,2018,4,114 days 00:00:00.000000000,70-79,70k-79k
1.0,69.0,fc05bce7d72a41fba357e26b7ef2d70a,2018-05-14,70000.0,2018,5,73 days 00:00:00.000000000,60-69,60k-69k
0.0,50.0,ca3d7d25b98a4c659e1807bdc5d18ec3,2018-02-21,71000.0,2018,2,155 days 00:00:00.000000000,40-49,70k-79k
0.0,55.0,c7a456d7289347118d7186a7277e7955,2018-01-20,84000.0,2018,1,187 days 00:00:00.000000000,50-59,80k-89k
0.0,60.0,ad05dadd098c46cba692bb37e5fd739e,2015-08-01,92000.0,2015,8,1090 days 00:00:00.000000000,50-59,90k-99k
1.0,38.0,1c02de7f5703489293709fc1a9708197,2017-12-05,57000.0,2017,12,233 days 00:00:00.000000000,30-39,50k-59k
0.0,56.0,75228097dd5247c29170d85b78201346,2014-07-04,37000.0,2014,7,1483 days 00:00:00.000000000,50-59,20k-39k
1.0,68.0,8d501b5bda454c188e837579f8a1c50d,2018-01-18,81000.0,2018,1,189 days 00:00:00.000000000,60-69,80k-89k
1.0,58.0,668540a7741a465ba9e1b763c30a369d,2017-08-22,59000.0,2017,8,338 days 00:00:00.000000000,50-59,50k-59k
0.0,94.0,ce260290045a4de39c6e734dbc8f0e75,2017-03-16,84000.0,2017,3,497 days 00:00:00.000000000,80+,80k-89k
0.0,40.0,e7d8d76f719648f28169097d374d2389,2016-10-13,51000.0,2016,10,651 days 00:00:00.000000000,30-39,50k-59k
0.0,18.0,2ba1d65405594702af723081531011ef,2015-09-30,38000.0,2015,9,1030 days 00:00:00.000000000,10-19,20k-39k
0.0,87.0,a893aea4e53a459abb7b7c38e6522c37,2015-04-02,58000.0,2015,4,1211 days 00:00:00.000000000,80+,50k-59k
0.0,50.0,5e332332b3fe442381e1059080868aa3,2018-07-13,51000.0,2018,7,13 days 00:00:00.000000000,40-49,50k-59k
1.0,57.0,438b72c4145340d0951e2009351b2163,2016-08-17,53000.0,2016,8,708 days 00:00:00.000000000,50-59,50k-59k
0.0,69.0,61f661b7070c4063880a85b22f1fe0e4,2017-08-18,63000.0,2017,8,342 days 00:00:00.000000000,60-69,60k-69k
1.0,49.0,0de7e5bda8e84fcfa7c67bf87170c88e,2016-11-20,93000.0,2016,11,613 days 00:00:00.000000000,40-49,90k-99k
1.0,20.0,ed462520a18c4f1d9337a11ef21c931c,2016-02-28,66000.0,2016,2,879 days 00:00:00.000000000,10-19,60k-69k
0.0,84.0,57391d56972f435090fb2b6cb5db6af9,2018-01-07,48000.0,2018,1,200 days 00:00:00.000000000,80+,40k-49k
